id,key,enabled,bom_type,cylinder_label,agent_type,item_order,brand,code,product,unit,quantity_base,delivery,unit_price
717,MAIN RESERVETANK SIZE 32LFK-5-1-121-2,True,MAIN RESERVE,TANK SIZE 32L,FK-5-1-12,2.0,ANSUL,445734,"TANK SIZE 32L, Fill: 36 - 84 lbs.",c/u.,1.0,445734,1
718,MAIN RESERVETANK SIZE 32LFK-5-1-121-3,True,MAIN RESERVE,TANK SIZE 32L,FK-5-1-12,3.0,ANSUL,FK-5-1-12,FK-5-1-12  FLUID FACTORY FILL PER L,c/u.,2.0,FK-5-1-12,1
719,MAIN RESERVETANK SIZE 32LFK-5-1-121-4,True,MAIN RESERVE,TANK SIZE 32L,FK-5-1-12,4.0,ANSUL,302207021,"Pressure Gauge, FK-5-1-12",c/u.,1.0,302207021,1
720,MAIN RESERVETANK SIZE 32LFK-5-1-121-5,True,MAIN RESERVE,TANK SIZE 32L,FK-5-1-12,5.0,ANSUL,314207329,SAPPHIRE Label 32/106 a 343L UL/FM,c/u.,1.0,314207329,1
721,MAIN RESERVETANK SIZE 32LFK-5-1-121-6,True,MAIN RESERVE,TANK SIZE 32L,FK-5-1-12,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
722,MAIN RESERVETANK SIZE 32LFK-5-1-121-7,True,MAIN RESERVE,TANK SIZE 32L,FK-5-1-12,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
723,MAIN RESERVETANK SIZE 32LFK-5-1-121-8,True,MAIN RESERVE,TANK SIZE 32L,FK-5-1-12,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
724,MAIN RESERVETANK SIZE 32LFK-5-1-121-9,True,MAIN RESERVE,TANK SIZE 32L,FK-5-1-12,9.0,ANSUL,570085-R2,"Tank Bracket Assembly (Fits 20, 50 & 90 lb. Tanks)",c/u.,2.0,570085-R2,1
725,MAIN RESERVETANK SIZE 32LFK-5-1-121-10,True,MAIN RESERVE,TANK SIZE 32L,FK-5-1-12,10.0,ANSUL,76496,"switch main reserve, surface mount",c/u.,1.0,76496,1
726,MAIN RESERVETANK SIZE 32LFK-5-1-121-11,True,MAIN RESERVE,TANK SIZE 32L,FK-5-1-12,11.0,ANSUL,570566,"Manifold Check Valve, 1 in.",c/u.,2.0,570566,1
727,MAIN RESERVETANK SIZE 32LFK-5-1-121-12,True,MAIN RESERVE,TANK SIZE 32L,FK-5-1-12,12.0,ANSUL,570539-R2,"Flexible Discharge Hose, 1 in.",c/u.,2.0,570539-R2,1
728,MAIN RESERVETANK SIZE 32LFK-5-1-121-13,True,MAIN RESERVE,TANK SIZE 32L,FK-5-1-12,13.0,,,,,,,1
729,MAIN RESERVETANK SIZE 32LFK-5-1-121-14,True,MAIN RESERVE,TANK SIZE 32L,FK-5-1-12,14.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
730,MAIN RESERVETANK SIZE 32LFK-5-1-121-15,True,MAIN RESERVE,TANK SIZE 32L,FK-5-1-12,15.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,32338,1
731,MAIN RESERVETANK SIZE 32LFK-5-1-121-16,True,MAIN RESERVE,TANK SIZE 32L,FK-5-1-12,16.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,0.0,31810,1
732,MAIN RESERVETANK SIZE 32LFK-5-1-121-17,True,MAIN RESERVE,TANK SIZE 32L,FK-5-1-12,17.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
733,MAIN RESERVETANK SIZE 32LFK-5-1-121-18,True,MAIN RESERVE,TANK SIZE 32L,FK-5-1-12,18.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
735,MAIN RESERVETANK SIZE 52LFK-5-1-121-1,True,MAIN RESERVE,TANK SIZE 52L,FK-5-1-12,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 52L,c/u.,1.0,52L CARGA,1
736,MAIN RESERVETANK SIZE 52LFK-5-1-121-2,True,MAIN RESERVE,TANK SIZE 52L,FK-5-1-12,2.0,ANSUL,445735,"TANK SIZE 52L, Fill: 58-137 lb.",c/u.,1.0,445735,1
737,MAIN RESERVETANK SIZE 52LFK-5-1-121-3,True,MAIN RESERVE,TANK SIZE 52L,FK-5-1-12,3.0,ANSUL,FK-5-1-12,FK-5-1-12  FLUID FACTORY FILL PER L,c/u.,2.0,FK-5-1-12,1
738,MAIN RESERVETANK SIZE 52LFK-5-1-121-4,True,MAIN RESERVE,TANK SIZE 52L,FK-5-1-12,4.0,ANSUL,302207021,"Pressure Gauge, FK-5-1-12",c/u.,1.0,302207021,1
739,MAIN RESERVETANK SIZE 52LFK-5-1-121-5,True,MAIN RESERVE,TANK SIZE 52L,FK-5-1-12,5.0,ANSUL,314207207,SAPPHIRE Label 8/16/52L UL/FM,c/u.,1.0,314207207,1
740,MAIN RESERVETANK SIZE 52LFK-5-1-121-6,True,MAIN RESERVE,TANK SIZE 52L,FK-5-1-12,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
741,MAIN RESERVETANK SIZE 52LFK-5-1-121-7,True,MAIN RESERVE,TANK SIZE 52L,FK-5-1-12,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
742,MAIN RESERVETANK SIZE 52LFK-5-1-121-8,True,MAIN RESERVE,TANK SIZE 52L,FK-5-1-12,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
743,MAIN RESERVETANK SIZE 52LFK-5-1-121-9,True,MAIN RESERVE,TANK SIZE 52L,FK-5-1-12,9.0,ANSUL,570092-R2,"Tank Bracket Assembly (Fits 140, 280, 390 & 450 lb. Tanks)",c/u.,2.0,570092-R2,1
744,MAIN RESERVETANK SIZE 52LFK-5-1-121-10,True,MAIN RESERVE,TANK SIZE 52L,FK-5-1-12,10.0,ANSUL,76496,"switch main reserve, surface mount",c/u.,1.0,76496,1
745,MAIN RESERVETANK SIZE 52LFK-5-1-121-11,True,MAIN RESERVE,TANK SIZE 52L,FK-5-1-12,11.0,ANSUL,570568,"Manifold Check Valve, 2 in.",c/u.,2.0,570568,1
746,MAIN RESERVETANK SIZE 52LFK-5-1-121-12,True,MAIN RESERVE,TANK SIZE 52L,FK-5-1-12,12.0,ANSUL,570538-R2,"Flexible Discharge Hose, 2 in.",c/u.,2.0,570538-R2,1
747,MAIN RESERVETANK SIZE 52LFK-5-1-121-13,True,MAIN RESERVE,TANK SIZE 52L,FK-5-1-12,13.0,,,,,,,1
748,MAIN RESERVETANK SIZE 52LFK-5-1-121-14,True,MAIN RESERVE,TANK SIZE 52L,FK-5-1-12,14.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
749,MAIN RESERVETANK SIZE 52LFK-5-1-121-15,True,MAIN RESERVE,TANK SIZE 52L,FK-5-1-12,15.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,32338,1
750,MAIN RESERVETANK SIZE 52LFK-5-1-121-16,True,MAIN RESERVE,TANK SIZE 52L,FK-5-1-12,16.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,0.0,31810,1
751,MAIN RESERVETANK SIZE 52LFK-5-1-121-17,True,MAIN RESERVE,TANK SIZE 52L,FK-5-1-12,17.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
752,MAIN RESERVETANK SIZE 52LFK-5-1-121-18,True,MAIN RESERVE,TANK SIZE 52L,FK-5-1-12,18.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
754,MAIN RESERVETANK SIZE 106LFK-5-1-121-1,True,MAIN RESERVE,TANK SIZE 106L,FK-5-1-12,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 106L,c/u.,1.0,106L CARGA,1
755,MAIN RESERVETANK SIZE 106LFK-5-1-121-2,True,MAIN RESERVE,TANK SIZE 106L,FK-5-1-12,2.0,ANSUL,445736,"TANK SIZE 106L, Fill: 117-280 lb.",c/u.,1.0,445736,1
756,MAIN RESERVETANK SIZE 106LFK-5-1-121-3,True,MAIN RESERVE,TANK SIZE 106L,FK-5-1-12,3.0,ANSUL,FK-5-1-12,FK-5-1-12  FLUID FACTORY FILL PER L,c/u.,2.0,FK-5-1-12,1
757,MAIN RESERVETANK SIZE 106LFK-5-1-121-4,True,MAIN RESERVE,TANK SIZE 106L,FK-5-1-12,4.0,ANSUL,302207021,"Pressure Gauge, FK-5-1-12",c/u.,1.0,302207021,1
758,MAIN RESERVETANK SIZE 106LFK-5-1-121-5,True,MAIN RESERVE,TANK SIZE 106L,FK-5-1-12,5.0,ANSUL,314207329,SAPPHIRE Label 32/106 a 343L UL/FM,c/u.,1.0,314207329,1
759,MAIN RESERVETANK SIZE 106LFK-5-1-121-6,True,MAIN RESERVE,TANK SIZE 106L,FK-5-1-12,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
760,MAIN RESERVETANK SIZE 106LFK-5-1-121-7,True,MAIN RESERVE,TANK SIZE 106L,FK-5-1-12,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
761,MAIN RESERVETANK SIZE 106LFK-5-1-121-8,True,MAIN RESERVE,TANK SIZE 106L,FK-5-1-12,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
762,MAIN RESERVETANK SIZE 106LFK-5-1-121-9,True,MAIN RESERVE,TANK SIZE 106L,FK-5-1-12,9.0,ANSUL,570092-R2,"Tank Bracket Assembly (Fits 140, 280, 390 & 450 lb. Tanks)",c/u.,2.0,570092-R2,1
763,MAIN RESERVETANK SIZE 106LFK-5-1-121-10,True,MAIN RESERVE,TANK SIZE 106L,FK-5-1-12,10.0,ANSUL,76496,"switch main reserve, surface mount",c/u.,1.0,76496,1
764,MAIN RESERVETANK SIZE 106LFK-5-1-121-11,True,MAIN RESERVE,TANK SIZE 106L,FK-5-1-12,11.0,ANSUL,570568,"Manifold Check Valve, 2 in.",c/u.,2.0,570568,1
765,MAIN RESERVETANK SIZE 106LFK-5-1-121-12,True,MAIN RESERVE,TANK SIZE 106L,FK-5-1-12,12.0,ANSUL,570538-R2,"Flexible Discharge Hose, 2 in.",c/u.,2.0,570538-R2,1
766,MAIN RESERVETANK SIZE 106LFK-5-1-121-13,True,MAIN RESERVE,TANK SIZE 106L,FK-5-1-12,13.0,,,,,,,1
767,MAIN RESERVETANK SIZE 106LFK-5-1-121-14,True,MAIN RESERVE,TANK SIZE 106L,FK-5-1-12,14.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
768,MAIN RESERVETANK SIZE 106LFK-5-1-121-15,True,MAIN RESERVE,TANK SIZE 106L,FK-5-1-12,15.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,32338,1
769,MAIN RESERVETANK SIZE 106LFK-5-1-121-16,True,MAIN RESERVE,TANK SIZE 106L,FK-5-1-12,16.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,0.0,31810,1
770,MAIN RESERVETANK SIZE 106LFK-5-1-121-17,True,MAIN RESERVE,TANK SIZE 106L,FK-5-1-12,17.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
771,MAIN RESERVETANK SIZE 106LFK-5-1-121-18,True,MAIN RESERVE,TANK SIZE 106L,FK-5-1-12,18.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
772,MAIN RESERVETANK SIZE 106LFK-5-1-121-19,True,MAIN RESERVE,TANK SIZE 106L,FK-5-1-12,19.0,,,,,,,1
773,MAIN RESERVETANK SIZE 106LFK-5-1-121-20,True,MAIN RESERVE,TANK SIZE 106L,FK-5-1-12,20.0,ANSUL,570277,"Liquid Level Indicator (For 280 lb. Tank), 32 in.",c/u.,1.0,570277,1
775,MAIN RESERVETANK SIZE 147LFK-5-1-121-1,True,MAIN RESERVE,TANK SIZE 147L,FK-5-1-12,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 147L,c/u.,1.0,147L CARGA,1
776,MAIN RESERVETANK SIZE 147LFK-5-1-121-2,True,MAIN RESERVE,TANK SIZE 147L,FK-5-1-12,2.0,ANSUL,445737,"TANK SIZE 147L, Fill: 163-388 lb.",c/u.,1.0,445737,1
777,MAIN RESERVETANK SIZE 147LFK-5-1-121-3,True,MAIN RESERVE,TANK SIZE 147L,FK-5-1-12,3.0,ANSUL,FK-5-1-12,FK-5-1-12  FLUID FACTORY FILL PER L,c/u.,2.0,FK-5-1-12,1
778,MAIN RESERVETANK SIZE 147LFK-5-1-121-4,True,MAIN RESERVE,TANK SIZE 147L,FK-5-1-12,4.0,ANSUL,302207021,"Pressure Gauge, FK-5-1-12",c/u.,1.0,302207021,1
779,MAIN RESERVETANK SIZE 147LFK-5-1-121-5,True,MAIN RESERVE,TANK SIZE 147L,FK-5-1-12,5.0,ANSUL,314207329,SAPPHIRE Label 32/106 a 343L UL/FM,c/u.,1.0,314207329,1
780,MAIN RESERVETANK SIZE 147LFK-5-1-121-6,True,MAIN RESERVE,TANK SIZE 147L,FK-5-1-12,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
781,MAIN RESERVETANK SIZE 147LFK-5-1-121-7,True,MAIN RESERVE,TANK SIZE 147L,FK-5-1-12,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
782,MAIN RESERVETANK SIZE 147LFK-5-1-121-8,True,MAIN RESERVE,TANK SIZE 147L,FK-5-1-12,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
783,MAIN RESERVETANK SIZE 147LFK-5-1-121-9,True,MAIN RESERVE,TANK SIZE 147L,FK-5-1-12,9.0,ANSUL,570092-R2,"Tank Bracket Assembly (Fits 140, 280, 390 & 450 lb. Tanks)",c/u.,2.0,570092-R2,1
784,MAIN RESERVETANK SIZE 147LFK-5-1-121-10,True,MAIN RESERVE,TANK SIZE 147L,FK-5-1-12,10.0,ANSUL,76496,"switch main reserve, surface mount",c/u.,1.0,76496,1
785,MAIN RESERVETANK SIZE 147LFK-5-1-121-11,True,MAIN RESERVE,TANK SIZE 147L,FK-5-1-12,11.0,ANSUL,570568,"Manifold Check Valve, 2 in.",c/u.,2.0,570568,1
786,MAIN RESERVETANK SIZE 147LFK-5-1-121-12,True,MAIN RESERVE,TANK SIZE 147L,FK-5-1-12,12.0,ANSUL,570538-R2,"Flexible Discharge Hose, 2 in.",c/u.,2.0,570538-R2,1
787,MAIN RESERVETANK SIZE 147LFK-5-1-121-13,True,MAIN RESERVE,TANK SIZE 147L,FK-5-1-12,13.0,,,,,,,1
788,MAIN RESERVETANK SIZE 147LFK-5-1-121-14,True,MAIN RESERVE,TANK SIZE 147L,FK-5-1-12,14.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
789,MAIN RESERVETANK SIZE 147LFK-5-1-121-15,True,MAIN RESERVE,TANK SIZE 147L,FK-5-1-12,15.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,32338,1
790,MAIN RESERVETANK SIZE 147LFK-5-1-121-16,True,MAIN RESERVE,TANK SIZE 147L,FK-5-1-12,16.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,0.0,31810,1
791,MAIN RESERVETANK SIZE 147LFK-5-1-121-17,True,MAIN RESERVE,TANK SIZE 147L,FK-5-1-12,17.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
792,MAIN RESERVETANK SIZE 147LFK-5-1-121-18,True,MAIN RESERVE,TANK SIZE 147L,FK-5-1-12,18.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
793,MAIN RESERVETANK SIZE 147LFK-5-1-121-19,True,MAIN RESERVE,TANK SIZE 147L,FK-5-1-12,19.0,,,,,,,1
794,MAIN RESERVETANK SIZE 147LFK-5-1-121-20,True,MAIN RESERVE,TANK SIZE 147L,FK-5-1-12,20.0,ANSUL,570278,"Liquid Level Indicator (For 390 & 850 lb. Tanks), 43 in.",c/u.,1.0,570278,1
796,MAIN RESERVETANK SIZE 180LFK-5-1-121-1,True,MAIN RESERVE,TANK SIZE 180L,FK-5-1-12,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 180L,c/u.,1.0,180L CARGA,1
797,MAIN RESERVETANK SIZE 180LFK-5-1-121-2,True,MAIN RESERVE,TANK SIZE 180L,FK-5-1-12,2.0,ANSUL,445738,"TANK SIZE 180L, Fill: 199-459 lb.",c/u.,1.0,445738,1
798,MAIN RESERVETANK SIZE 180LFK-5-1-121-3,True,MAIN RESERVE,TANK SIZE 180L,FK-5-1-12,3.0,ANSUL,FK-5-1-12,FK-5-1-12  FLUID FACTORY FILL PER L,c/u.,2.0,FK-5-1-12,1
799,MAIN RESERVETANK SIZE 180LFK-5-1-121-4,True,MAIN RESERVE,TANK SIZE 180L,FK-5-1-12,4.0,ANSUL,302207021,"Pressure Gauge, FK-5-1-12",c/u.,1.0,302207021,1
800,MAIN RESERVETANK SIZE 180LFK-5-1-121-5,True,MAIN RESERVE,TANK SIZE 180L,FK-5-1-12,5.0,ANSUL,314207329,SAPPHIRE Label 32/106 a 343L UL/FM,c/u.,1.0,314207329,1
801,MAIN RESERVETANK SIZE 180LFK-5-1-121-6,True,MAIN RESERVE,TANK SIZE 180L,FK-5-1-12,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
802,MAIN RESERVETANK SIZE 180LFK-5-1-121-7,True,MAIN RESERVE,TANK SIZE 180L,FK-5-1-12,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
803,MAIN RESERVETANK SIZE 180LFK-5-1-121-8,True,MAIN RESERVE,TANK SIZE 180L,FK-5-1-12,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
804,MAIN RESERVETANK SIZE 180LFK-5-1-121-9,True,MAIN RESERVE,TANK SIZE 180L,FK-5-1-12,9.0,ANSUL,570092-R2,"Tank Bracket Assembly (Fits 140, 280, 390 & 450 lb. Tanks)",c/u.,2.0,570092-R2,1
805,MAIN RESERVETANK SIZE 180LFK-5-1-121-10,True,MAIN RESERVE,TANK SIZE 180L,FK-5-1-12,10.0,ANSUL,76496,"switch main reserve, surface mount",c/u.,1.0,76496,1
806,MAIN RESERVETANK SIZE 180LFK-5-1-121-11,True,MAIN RESERVE,TANK SIZE 180L,FK-5-1-12,11.0,ANSUL,570568,"Manifold Check Valve, 2 in.",c/u.,2.0,570568,1
807,MAIN RESERVETANK SIZE 180LFK-5-1-121-12,True,MAIN RESERVE,TANK SIZE 180L,FK-5-1-12,12.0,ANSUL,570538-R2,"Flexible Discharge Hose, 2 in.",c/u.,2.0,570538-R2,1
808,MAIN RESERVETANK SIZE 180LFK-5-1-121-13,True,MAIN RESERVE,TANK SIZE 180L,FK-5-1-12,13.0,,,,,,,1
809,MAIN RESERVETANK SIZE 180LFK-5-1-121-14,True,MAIN RESERVE,TANK SIZE 180L,FK-5-1-12,14.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
810,MAIN RESERVETANK SIZE 180LFK-5-1-121-15,True,MAIN RESERVE,TANK SIZE 180L,FK-5-1-12,15.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,32338,1
811,MAIN RESERVETANK SIZE 180LFK-5-1-121-16,True,MAIN RESERVE,TANK SIZE 180L,FK-5-1-12,16.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,0.0,31810,1
812,MAIN RESERVETANK SIZE 180LFK-5-1-121-17,True,MAIN RESERVE,TANK SIZE 180L,FK-5-1-12,17.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
813,MAIN RESERVETANK SIZE 180LFK-5-1-121-18,True,MAIN RESERVE,TANK SIZE 180L,FK-5-1-12,18.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
814,MAIN RESERVETANK SIZE 180LFK-5-1-121-19,True,MAIN RESERVE,TANK SIZE 180L,FK-5-1-12,19.0,,,,,,,1
815,MAIN RESERVETANK SIZE 180LFK-5-1-121-20,True,MAIN RESERVE,TANK SIZE 180L,FK-5-1-12,20.0,ANSUL,570589,"Liquid Level Indicator (For 450 lb. Tank), 55 in.",c/u.,1.0,570589,1
817,MAIN RESERVETANK SIZE 343LFK-5-1-121-1,True,MAIN RESERVE,TANK SIZE 343L,FK-5-1-12,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 343L,c/u.,1.0,343L CARGA,1
818,MAIN RESERVETANK SIZE 343LFK-5-1-121-2,True,MAIN RESERVE,TANK SIZE 343L,FK-5-1-12,2.0,ANSUL,445739,"TANK SIZE 343L, Fill: 379-851 lb.",c/u.,1.0,445739,1
819,MAIN RESERVETANK SIZE 343LFK-5-1-121-3,True,MAIN RESERVE,TANK SIZE 343L,FK-5-1-12,3.0,ANSUL,FK-5-1-12,FK-5-1-12  FLUID FACTORY FILL PER L,c/u.,2.0,FK-5-1-12,1
820,MAIN RESERVETANK SIZE 343LFK-5-1-121-4,True,MAIN RESERVE,TANK SIZE 343L,FK-5-1-12,4.0,ANSUL,302207021,"Pressure Gauge, FK-5-1-12",c/u.,1.0,302207021,1
821,MAIN RESERVETANK SIZE 343LFK-5-1-121-5,True,MAIN RESERVE,TANK SIZE 343L,FK-5-1-12,5.0,ANSUL,314207329,SAPPHIRE Label 32/106 a 343L UL/FM,c/u.,1.0,314207329,1
822,MAIN RESERVETANK SIZE 343LFK-5-1-121-6,True,MAIN RESERVE,TANK SIZE 343L,FK-5-1-12,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
823,MAIN RESERVETANK SIZE 343LFK-5-1-121-7,True,MAIN RESERVE,TANK SIZE 343L,FK-5-1-12,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
824,MAIN RESERVETANK SIZE 343LFK-5-1-121-8,True,MAIN RESERVE,TANK SIZE 343L,FK-5-1-12,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
825,MAIN RESERVETANK SIZE 343LFK-5-1-121-9,True,MAIN RESERVE,TANK SIZE 343L,FK-5-1-12,9.0,ANSUL,570336-R2,Tank Bracket Assembly (Fits 850 lb. Tank),c/u.,2.0,570336-R2,1
826,MAIN RESERVETANK SIZE 343LFK-5-1-121-10,True,MAIN RESERVE,TANK SIZE 343L,FK-5-1-12,10.0,ANSUL,76496,"switch main reserve, surface mount",c/u.,1.0,76496,1
827,MAIN RESERVETANK SIZE 343LFK-5-1-121-11,True,MAIN RESERVE,TANK SIZE 343L,FK-5-1-12,11.0,ANSUL,69841-R2,"Discharge Hose/Check Valve Assembly, 3 in.",c/u.,1.0,69841-R2,1
828,MAIN RESERVETANK SIZE 343LFK-5-1-121-12,True,MAIN RESERVE,TANK SIZE 343L,FK-5-1-12,12.0,,,,,,,1
829,MAIN RESERVETANK SIZE 343LFK-5-1-121-13,True,MAIN RESERVE,TANK SIZE 343L,FK-5-1-12,13.0,ANSUL,570550,Pneumatic Actuator,c/u.,0.0,570550,1
830,MAIN RESERVETANK SIZE 343LFK-5-1-121-14,True,MAIN RESERVE,TANK SIZE 343L,FK-5-1-12,14.0,ANSUL,32338,"Male Straight Connector, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,32338,1
831,MAIN RESERVETANK SIZE 343LFK-5-1-121-15,True,MAIN RESERVE,TANK SIZE 343L,FK-5-1-12,15.0,ANSUL,31810,"Male Elbow, 7/16-20 x 1/4 in. NPT",c/u.,0.0,31810,1
832,MAIN RESERVETANK SIZE 343LFK-5-1-121-16,True,MAIN RESERVE,TANK SIZE 343L,FK-5-1-12,16.0,ANSUL,32336,"Actuation Hose, Swivel, Stainless Braided, 24 in., 1/4 in. Female",c/u.,0.0,32336,1
833,MAIN RESERVETANK SIZE 343LFK-5-1-121-17,True,MAIN RESERVE,TANK SIZE 343L,FK-5-1-12,17.0,ANSUL,31811,"Male Tee, 7/16 - 20 x 1/4 in. NPT",c/u.,0.0,31811,1
834,MAIN RESERVETANK SIZE 343LFK-5-1-121-18,True,MAIN RESERVE,TANK SIZE 343L,FK-5-1-12,18.0,,,,,,,1
835,MAIN RESERVETANK SIZE 343LFK-5-1-121-19,True,MAIN RESERVE,TANK SIZE 343L,FK-5-1-12,19.0,ANSUL,570278,"Liquid Level Indicator (For 390 & 850 lb. Tanks), 43 in.",c/u.,1.0,570278,1
837,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-1,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,1.0,ANSUL,AGLIMP-RECARGA-00,SERVICIO DE CARGA DE AGENTE 8L,c/u.,1.0,8L CARGA,1
838,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-2,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,2.0,ANSUL,445732,"TANK SIZE 8L, Fill: 9-17 lb.",c/u.,1.0,445732,1
839,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-3,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,3.0,ANSUL,FM-200-SRL,"FM-200 Agent,",c/u.,2.0,453646,1
840,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-4,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,4.0,ANSUL,570055,"Gauge, Cylinder Valve FM-200",c/u.,1.0,570055,1
841,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-5,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,5.0,ANSUL,314205321,Label FM-200 8/16/52L UL/FM,c/u.,1.0,314205321,1
842,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-6,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,6.0,ANSUL,570585,Cylinder Low Pressure Switch,c/u.,1.0,570585,1
843,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-7,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,7.0,ANSUL,304205030,Electric Actuator Shipping Assembly,c/u.,1.0,304205030,1
844,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-8,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,8.0,ANSUL,A1638150HY,Local Manual Actuator,c/u.,1.0,A1638150HY,1
845,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-9,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,9.0,ANSUL,570085-R2,"Tank Bracket Assembly (Fits 20, 50 & 90 lb. Tanks)",c/u.,1.0,570085-R2,1
846,SISTEMA MANIFOLDTANK SIZE 8LFM-2001-10,True,SISTEMA MANIFOLD,TANK SIZE 8L,FM-200,10.0,ANSUL,17549OK,"Nozzle, según memoria de calculo",c/u.,1.0,NOZ. 8L,1
